,tr|A0A022LF30|A0A022LF30_9MICO,tr|A0A0N6ZWJ6|A0A0N6ZWJ6_9MICO,tr|A0A0Q5RSP0|A0A0Q5RSP0_9MICO,tr|A0A147DMW8|A0A147DMW8_9MICO,tr|A0A175S3M8|A0A175S3M8_9MICO,tr|A0A181Z8D7|A0A181Z8D7_9MICO,tr|A0A1C7C6J2|A0A1C7C6J2_9MICO,tr|A0A1E5MK32|A0A1E5MK32_9MICO,tr|A0A1H0ZAX8|A0A1H0ZAX8_9MICO,tr|A0A1I2IT28|A0A1I2IT28_9MICO,tr|A0A1S2GX69|A0A1S2GX69_9MICO,tr|A0A1S2HEH8|A0A1S2HEH8_9MICO,tr|A0A1S2HW14|A0A1S2HW14_9MICO,tr|A0A1S2HZI7|A0A1S2HZI7_9MICO,tr|A0A1S2INY6|A0A1S2INY6_9MICO,tr|A0A1S2JGQ6|A0A1S2JGQ6_9MICO,tr|A0A285XXB0|A0A285XXB0_9MICO,tr|A0A2A5NN38|A0A2A5NN38_9MICO,tr|A0A2W0CL52|A0A2W0CL52_9MICO,tr|A0A2W0CW36|A0A2W0CW36_9MICO,tr|A0A2W0DWD0|A0A2W0DWD0_9MICO,tr|A0A2W1NTQ3|A0A2W1NTQ3_9MICO,tr|A0A2W1PEG7|A0A2W1PEG7_9MICO,tr|A0A2W1Q854|A0A2W1Q854_9MICO,tr|A0A2W1QGK1|A0A2W1QGK1_9MICO,tr|A0A2W1QHV2|A0A2W1QHV2_9MICO,tr|A0A2W1QTZ3|A0A2W1QTZ3_9MICO,tr|A0A2W1RDX4|A0A2W1RDX4_9MICO,tr|A0A2W1SNZ5|A0A2W1SNZ5_9MICO,tr|A0A2W1TCL9|A0A2W1TCL9_9MICO,tr|A0A2W1TGE6|A0A2W1TGE6_9MICO,tr|A0A2W1TKT6|A0A2W1TKT6_9MICO,tr|A0A2W1TVY0|A0A2W1TVY0_9MICO,tr|A0A2W1U6E8|A0A2W1U6E8_9MICO,tr|A0A2W1UUQ1|A0A2W1UUQ1_9MICO,tr|A0A2W1V6N3|A0A2W1V6N3_9MICO,tr|A0A2W1V7G7|A0A2W1V7G7_9MICO,tr|A0A2W1V955|A0A2W1V955_9MICO,tr|A0A2W1VQ90|A0A2W1VQ90_9MICO,tr|A0A2W1X2J0|A0A2W1X2J0_9MICO,tr|A0A2W1X584|A0A2W1X584_9MICO,tr|A0A2W1ZPB0|A0A2W1ZPB0_9MICO,tr|A0A2W1ZVJ6|A0A2W1ZVJ6_9MICO,tr|A0A3N1JB23|A0A3N1JB23_9MICO,tr|A0A3N1K8L2|A0A3N1K8L2_9MICO,tr|A0A3N1NS66|A0A3N1NS66_9MICO,tr|A0A3N1YBQ1|A0A3N1YBQ1_9MICO,tr|A0A3N2GHJ3|A0A3N2GHJ3_9MICO,tr|A0A3N4VUB0|A0A3N4VUB0_9MICO,tr|A0A4R1KKZ2|A0A4R1KKZ2_9MICO,tr|A0A4R1SC92|A0A4R1SC92_9MICO,tr|A0A4R1SUF8|A0A4R1SUF8_9MICO,tr|A0A4R1T2Y3|A0A4R1T2Y3_9MICO,tr|A0A4R1TQJ8|A0A4R1TQJ8_9MICO,tr|A0A4R3SPP6|A0A4R3SPP6_9MICO,tr|A0A4R6DGV1|A0A4R6DGV1_9MICO,tr|A0A4R8B3V3|A0A4R8B3V3_9MICO,tr|A0A4R8BHV4|A0A4R8BHV4_9MICO,tr|A0A4R8BZW3|A0A4R8BZW3_9MICO,tr|A0A4V1FHC0|A0A4V1FHC0_9MICO,tr|A0A4V2VND8|A0A4V2VND8_9MICO,tr|A0A502C4E4|A0A502C4E4_9MICO,tr|A0A542FGL5|A0A542FGL5_9MICO,tr|A0A554N0M7|A0A554N0M7_9MICO,tr|A0A653QFI1|A0A653QFI1_9MICO,tr|A0A6C6XWX6|A0A6C6XWX6_9MICO,tr|A0A6N0YH76|A0A6N0YH76_9MICO,tr|A0A6N0YQ21|A0A6N0YQ21_9MICO,tr|A0A6N1CNR9|A0A6N1CNR9_9MICO,tr|A0A7T4WKQ4|A0A7T4WKQ4_9MICO,tr|A0A7W3R3Q2|A0A7W3R3Q2_9MICO,tr|A0A850DS22|A0A850DS22_9MICO,tr|A0A8H9GBR3|A0A8H9GBR3_9MICO,UPI000348358B,UPI000489A9AE,UPI0007363F20,UPI0008268AC0,UPI0008DD8730,UPI000D830D1B,UPI000DA72D9B,UPI000DA794FF,UPI000DA84B76,UPI000DA891CA,UPI000DA90884,UPI000DAA153A,UPI000DAA78BE,UPI000F86EBEA,UPI00119E018F,UPI0011A1FDE9,UPI0011A71723,UPI0011A8113C,UPI00128FA198,UPI001357DF1D,UPI001564FECF,UPI0015652DF6,UPI0015F5CB24,UPI0015F6C0DA,UPI0015FED7F7,UPI00188A5A32,UPI00188C00C7,UPI00188C16A2,UPI00188C4DA2,UPI00188D132A,UPI00188DBB43,UPI00188DBDE6,UPI001ADA6DCC,UPI001AE92B39,UPI001BC8FEF7,UPI001BDDCEB7,UPI001BDDD5FF,UPI001BDDE2F5,UPI001BDDF006,UPI001BDE37E2,UPI001BDEF83B,UPI001BDF3CE9,UPI001BE0059E,UPI001BE0348B,UPI001BE0EEB9,UPI001BE4F98F,UPI001C0CCC3C,UPI001C3047E5,UPI001C8E3537,UPI001CCB312C,UPI001CE20163,UPI001E2C661C,UPI001F575CA0,UPI001FB52255,UPI0020264D4C
UPI000489A9AE,0.020455,0.055172,0.070776,0.050575,0.050691,0.066667,0.059633,0.059633,0.059226,0.061364,0.064665,0.050228,0.036613,0.055172,0.071594,0.011364,0.059497,0.059633,0.070455,0.084091,0.009685,0.011364,0.013636,0.075,0.006881,0.009091,0.086364,0.009091,0.088636,0.011364,0.013636,0.073733,0.070455,0.004545,0.070776,0.034325,0.043182,0.011364,0.050575,0.013636,0.05467,0.052874,0.084091,0.055427,0.029817,0.038636,0.038636,0.038636,0.043182,0.055427,0.043182,0.040909,0.043182,0.040909,0.038636,0.048165,0.043182,0.043182,0.040909,0.050575,0.043182,0.018182,0.061927,0.004545,0.018182,0.011364,0.061785,0.064073,0.004545,0.03653,0.06621,0.061785,0.062069,0.06422,0.0,0.052874,0.052874,0.063636,0.006818,0.011364,0.006818,0.013636,0.084091,0.009091,0.013636,0.081818,0.055172,0.061785,0.052392,0.075515,0.045767,0.061785,0.045455,0.009091,0.040909,0.057339,0.015909,0.018182,0.031818,0.031818,0.090909,0.015909,0.013636,0.040909,0.013636,0.013761,0.055172,0.053241,0.002273,0.025,0.015909,0.013636,0.029545,0.015909,0.038636,0.018265,0.018182,0.020642,0.070455,0.0553,0.063927,0.079545,0.050575,0.034247,0.059497,0.05977,0.062356,0.050575
UPI0007363F20,0.05977,0.009195,0.068966,0.006897,0.018433,0.062069,0.032184,0.036782,0.036782,0.027586,0.060046,0.032184,0.057471,0.050575,0.078522,0.055172,0.034483,0.022989,0.057471,0.071264,0.03632,0.057471,0.055172,0.062069,0.052874,0.052874,0.066667,0.055172,0.068966,0.055172,0.057471,0.057604,0.057471,0.052874,0.068966,0.055172,0.066667,0.055172,0.018391,0.057471,0.041379,0.016092,0.071264,0.062356,0.052874,0.062069,0.064368,0.062069,0.062069,0.062356,0.062069,0.064368,0.062069,0.064368,0.05977,0.029885,0.062069,0.062069,0.064368,0.009195,0.064368,0.057471,0.029885,0.052874,0.057471,0.057471,0.034483,0.029885,0.055172,0.050575,0.034483,0.032184,0.02069,0.025287,0.052874,0.0,0.052874,0.029885,0.052874,0.052874,0.055172,0.055172,0.073563,0.052874,0.055172,0.071264,0.013793,0.032184,0.029885,0.068966,0.032184,0.032184,0.062069,0.055172,0.064368,0.034483,0.052874,0.052874,0.05977,0.05977,0.085057,0.055172,0.05977,0.064368,0.057471,0.057471,0.009195,0.025463,0.052874,0.05977,0.055172,0.055172,0.064368,0.055172,0.064368,0.057471,0.057471,0.057471,0.048276,0.062212,0.032184,0.05977,0.002299,0.050575,0.029885,0.022989,0.057737,0.016092
UPI0008268AC0,0.057471,0.048276,0.068966,0.050575,0.050691,0.064368,0.052874,0.057471,0.055172,0.052874,0.055427,0.057471,0.057471,0.002299,0.073903,0.055172,0.050575,0.050575,0.066667,0.075862,0.038741,0.057471,0.055172,0.066667,0.052874,0.052874,0.08046,0.055172,0.082759,0.055172,0.057471,0.073733,0.066667,0.052874,0.064368,0.055172,0.062069,0.055172,0.048276,0.057471,0.062069,0.048276,0.075862,0.053118,0.055172,0.05977,0.05977,0.055172,0.05977,0.053118,0.05977,0.057471,0.05977,0.057471,0.05977,0.055172,0.05977,0.05977,0.057471,0.052874,0.05977,0.057471,0.050575,0.052874,0.055172,0.057471,0.055172,0.050575,0.055172,0.057471,0.05977,0.052874,0.062069,0.057471,0.052874,0.052874,0.0,0.055172,0.052874,0.055172,0.055172,0.055172,0.075862,0.052874,0.055172,0.073563,0.057471,0.052874,0.05977,0.075862,0.050575,0.052874,0.062069,0.055172,0.057471,0.055172,0.057471,0.052874,0.066667,0.052874,0.075862,0.055172,0.05977,0.057471,0.057471,0.057471,0.048276,0.046296,0.052874,0.057471,0.055172,0.055172,0.062069,0.055172,0.057471,0.057471,0.057471,0.055172,0.071264,0.0553,0.057471,0.064368,0.050575,0.057471,0.050575,0.064368,0.069284,0.052874
UPI0008DD8730,0.068182,0.027586,0.068493,0.032184,0.034562,0.062069,0.034404,0.043578,0.038724,0.002273,0.050808,0.025114,0.057208,0.052874,0.076212,0.065909,0.022883,0.034404,0.065909,0.079545,0.043584,0.065909,0.065909,0.075,0.057339,0.063636,0.072727,0.065909,0.075,0.065909,0.068182,0.059908,0.065909,0.063636,0.068493,0.05492,0.072727,0.065909,0.036782,0.068182,0.029613,0.034483,0.079545,0.055427,0.057339,0.070455,0.070455,0.068182,0.065909,0.055427,0.065909,0.070455,0.065909,0.070455,0.065909,0.013761,0.065909,0.065909,0.070455,0.032184,0.070455,0.065909,0.03211,0.063636,0.065909,0.068182,0.038902,0.034325,0.065909,0.047945,0.03653,0.038902,0.036782,0.022936,0.063636,0.029885,0.055172,0.0,0.063636,0.063636,0.065909,0.065909,0.081818,0.063636,0.065909,0.079545,0.03908,0.036613,0.036446,0.070938,0.025172,0.036613,0.065909,0.068182,0.070455,0.041284,0.068182,0.063636,0.068182,0.065909,0.090909,0.063636,0.070455,0.070455,0.068182,0.059633,0.027586,0.030093,0.063636,0.075,0.063636,0.065909,0.079545,0.063636,0.070455,0.063927,0.065909,0.061927,0.063636,0.059908,0.034247,0.075,0.027586,0.047945,0.034325,0.03908,0.050808,0.036782
UPI000D830D1B,0.02027,0.055172,0.070776,0.050575,0.050691,0.064368,0.059633,0.059633,0.059226,0.061364,0.064665,0.047945,0.034325,0.055172,0.069284,0.009091,0.061785,0.059633,0.070455,0.079365,0.007264,0.009091,0.013514,0.07483,0.002294,0.006818,0.09009,0.006818,0.092342,0.009091,0.011364,0.073733,0.070455,0.002273,0.070776,0.032037,0.043084,0.011261,0.050575,0.013514,0.05467,0.052874,0.079365,0.053118,0.025229,0.038288,0.038375,0.038549,0.040632,0.053118,0.040632,0.042793,0.040632,0.042793,0.038375,0.045872,0.040632,0.040632,0.042793,0.050575,0.045045,0.015909,0.061927,0.002273,0.018018,0.009091,0.061785,0.064073,0.006818,0.031963,0.06621,0.059497,0.062069,0.06422,0.006818,0.052874,0.052874,0.063636,0.0,0.011261,0.004545,0.011364,0.079365,0.009009,0.011364,0.077098,0.055172,0.064073,0.052392,0.073227,0.045767,0.061785,0.042889,0.004545,0.040816,0.057339,0.015909,0.0181,0.031532,0.029412,0.090293,0.015766,0.011364,0.040816,0.013514,0.009174,0.055172,0.053241,0.004545,0.024887,0.013636,0.011261,0.029412,0.015837,0.043084,0.013699,0.0181,0.016055,0.074324,0.0553,0.063927,0.079365,0.050575,0.031963,0.059497,0.05977,0.062356,0.050575
UPI000DA72D9B,0.018018,0.055172,0.070776,0.050575,0.050691,0.064368,0.057339,0.059633,0.056948,0.061364,0.064665,0.050228,0.038902,0.057471,0.069284,0.004545,0.059497,0.059633,0.070455,0.086168,0.009685,0.013636,0.006757,0.077098,0.004587,0.002273,0.092342,0.011364,0.094595,0.004545,0.006818,0.073733,0.070455,0.006818,0.070776,0.036613,0.038549,0.004505,0.050575,0.006757,0.05467,0.052874,0.086168,0.053118,0.025229,0.038288,0.038375,0.034014,0.042889,0.053118,0.042889,0.045045,0.042889,0.045045,0.038375,0.048165,0.042889,0.042889,0.045045,0.050575,0.045045,0.013636,0.059633,0.006818,0.015766,0.013636,0.059497,0.061785,0.011364,0.031963,0.06621,0.059497,0.062069,0.061927,0.011364,0.052874,0.055172,0.063636,0.011261,0.0,0.009091,0.006818,0.086168,0.002252,0.006818,0.0839,0.055172,0.061785,0.05467,0.075515,0.048055,0.059497,0.042889,0.011364,0.036281,0.057339,0.011364,0.013575,0.033784,0.036199,0.092551,0.013514,0.015909,0.036281,0.006757,0.009174,0.052874,0.053241,0.009091,0.029412,0.011364,0.006757,0.033937,0.013575,0.038549,0.013699,0.015837,0.016055,0.074324,0.0553,0.063927,0.081633,0.050575,0.034247,0.057208,0.05977,0.062356,0.050575
UPI000DA794FF,0.013636,0.057471,0.073059,0.052874,0.052995,0.066667,0.061927,0.061927,0.061503,0.063636,0.066975,0.050228,0.036613,0.057471,0.071594,0.004545,0.061785,0.061927,0.072727,0.079545,0.009685,0.004545,0.006818,0.072727,0.004587,0.006818,0.084091,0.002273,0.086364,0.004545,0.006818,0.076037,0.072727,0.002273,0.073059,0.034325,0.040909,0.004545,0.052874,0.006818,0.056948,0.055172,0.079545,0.055427,0.027523,0.036364,0.036364,0.036364,0.040909,0.055427,0.040909,0.038636,0.040909,0.038636,0.036364,0.048165,0.040909,0.040909,0.038636,0.052874,0.040909,0.011364,0.06422,0.002273,0.011364,0.004545,0.064073,0.066362,0.006818,0.034247,0.06621,0.061785,0.064368,0.066514,0.006818,0.055172,0.055172,0.065909,0.004545,0.009091,0.0,0.006818,0.079545,0.006818,0.011364,0.077273,0.057471,0.064073,0.05467,0.075515,0.048055,0.064073,0.043182,0.006818,0.038636,0.059633,0.011364,0.011364,0.025,0.029545,0.090909,0.009091,0.006818,0.038636,0.006818,0.006881,0.057471,0.055556,0.004545,0.022727,0.009091,0.006818,0.027273,0.009091,0.040909,0.011416,0.011364,0.018349,0.070455,0.057604,0.063927,0.077273,0.052874,0.031963,0.061785,0.062069,0.064665,0.052874
UPI000DA84B76,0.011364,0.057471,0.073059,0.052874,0.052995,0.066667,0.059633,0.061927,0.059226,0.063636,0.066975,0.052511,0.038902,0.057471,0.071594,0.002273,0.061785,0.061927,0.072727,0.081818,0.009685,0.006818,0.0,0.072727,0.006881,0.004545,0.086364,0.004545,0.088636,0.002273,0.004545,0.076037,0.072727,0.009091,0.073059,0.036613,0.036364,0.002273,0.052874,0.004545,0.056948,0.055172,0.081818,0.055427,0.025229,0.034091,0.036364,0.031818,0.040909,0.055427,0.040909,0.038636,0.040909,0.038636,0.036364,0.050459,0.040909,0.040909,0.038636,0.052874,0.040909,0.009091,0.061927,0.009091,0.009091,0.006818,0.061785,0.064073,0.013636,0.031963,0.068493,0.061785,0.064368,0.06422,0.013636,0.055172,0.055172,0.065909,0.011364,0.006818,0.006818,0.0,0.081818,0.004545,0.009091,0.079545,0.057471,0.064073,0.056948,0.077803,0.050343,0.061785,0.043182,0.013636,0.034091,0.059633,0.009091,0.004545,0.025,0.034091,0.093182,0.006818,0.009091,0.034091,0.004545,0.002294,0.055172,0.055556,0.011364,0.027273,0.006818,0.004545,0.031818,0.006818,0.036364,0.009132,0.009091,0.016055,0.070455,0.057604,0.06621,0.077273,0.052874,0.034247,0.059497,0.062069,0.064665,0.052874
UPI000DA891CA,0.0839,0.073563,0.073059,0.071264,0.064516,0.073563,0.073394,0.077982,0.068337,0.079545,0.060046,0.070776,0.08238,0.073563,0.076212,0.081818,0.064073,0.073394,0.038636,0.004535,0.053269,0.079545,0.0839,0.022676,0.075688,0.084091,0.052154,0.079545,0.054422,0.081818,0.084091,0.039171,0.038636,0.081818,0.073059,0.080092,0.092971,0.0839,0.066667,0.086168,0.075171,0.073563,0.002268,0.055427,0.077982,0.090703,0.092971,0.088435,0.088435,0.055427,0.088435,0.088435,0.088435,0.088435,0.090703,0.066514,0.088435,0.088435,0.088435,0.073563,0.088435,0.084091,0.075688,0.081818,0.0839,0.079545,0.077803,0.077803,0.086364,0.084475,0.073059,0.073227,0.068966,0.075688,0.084091,0.073563,0.075862,0.081818,0.079365,0.086168,0.079545,0.081818,0.0,0.086168,0.088636,0.002268,0.078161,0.075515,0.070615,0.077803,0.059497,0.075515,0.088435,0.079545,0.088435,0.075688,0.079545,0.0839,0.0839,0.0839,0.086168,0.081633,0.084091,0.088435,0.086168,0.075688,0.073563,0.06713,0.084091,0.079365,0.081818,0.0839,0.0839,0.081633,0.088435,0.077626,0.0839,0.073394,0.072562,0.043779,0.070776,0.024943,0.071264,0.082192,0.073227,0.066667,0.057737,0.075862
UPI000DA90884,0.015766,0.055172,0.070776,0.050575,0.050691,0.064368,0.057339,0.059633,0.056948,0.061364,0.064665,0.050228,0.036613,0.055172,0.069284,0.002273,0.059497,0.059633,0.070455,0.086168,0.007264,0.011364,0.004505,0.077098,0.002294,0.0,0.092342,0.009091,0.094595,0.002273,0.004545,0.073733,0.070455,0.004545,0.070776,0.034325,0.036281,0.002252,0.050575,0.004505,0.05467,0.052874,0.086168,0.053118,0.022936,0.036036,0.036117,0.031746,0.040632,0.053118,0.040632,0.042793,0.040632,0.042793,0.036117,0.048165,0.040632,0.040632,0.042793,0.050575,0.045045,0.011364,0.059633,0.004545,0.013514,0.011364,0.059497,0.061785,0.009091,0.02968,0.06621,0.059497,0.062069,0.061927,0.009091,0.052874,0.052874,0.063636,0.009009,0.002252,0.006818,0.004545,0.086168,0.0,0.004545,0.0839,0.055172,0.061785,0.05467,0.075515,0.048055,0.059497,0.042889,0.009091,0.034014,0.057339,0.009091,0.011312,0.031532,0.033937,0.092551,0.011261,0.013636,0.034014,0.004505,0.006881,0.052874,0.053241,0.006818,0.027149,0.009091,0.004505,0.031674,0.011312,0.036281,0.011416,0.013575,0.013761,0.074324,0.0553,0.063927,0.081633,0.050575,0.031963,0.057208,0.05977,0.062356,0.050575
UPI000DAA153A,0.018182,0.057471,0.075342,0.052874,0.0553,0.068966,0.059633,0.061927,0.059226,0.063636,0.064665,0.054795,0.04119,0.057471,0.073903,0.006818,0.064073,0.057339,0.075,0.088636,0.009685,0.015909,0.009091,0.079545,0.006881,0.004545,0.090909,0.013636,0.093182,0.006818,0.009091,0.073733,0.075,0.009091,0.075342,0.038902,0.036364,0.006818,0.052874,0.009091,0.056948,0.055172,0.088636,0.057737,0.027523,0.034091,0.038636,0.031818,0.040909,0.057737,0.040909,0.038636,0.040909,0.038636,0.036364,0.052752,0.040909,0.040909,0.038636,0.050575,0.040909,0.015909,0.061927,0.009091,0.015909,0.015909,0.061785,0.064073,0.013636,0.031963,0.068493,0.061785,0.05977,0.06422,0.013636,0.055172,0.055172,0.065909,0.011364,0.006818,0.011364,0.009091,0.088636,0.004545,0.0,0.086364,0.055172,0.064073,0.059226,0.077803,0.052632,0.061785,0.043182,0.013636,0.034091,0.059633,0.013636,0.011364,0.031818,0.036364,0.095455,0.013636,0.015909,0.034091,0.009091,0.011468,0.055172,0.053241,0.011364,0.029545,0.013636,0.009091,0.034091,0.013636,0.036364,0.015982,0.015909,0.018349,0.070455,0.059908,0.06621,0.081818,0.052874,0.031963,0.059497,0.057471,0.066975,0.050575
UPI000DAA78BE,0.081633,0.071264,0.070776,0.068966,0.062212,0.071264,0.071101,0.075688,0.066059,0.077273,0.057737,0.068493,0.080092,0.071264,0.073903,0.079545,0.061785,0.071101,0.036364,0.002268,0.050847,0.077273,0.081633,0.020408,0.073394,0.081818,0.049887,0.077273,0.052154,0.079545,0.081818,0.036866,0.036364,0.079545,0.070776,0.077803,0.090703,0.081633,0.064368,0.0839,0.072893,0.071264,0.004535,0.053118,0.075688,0.088435,0.090703,0.086168,0.086168,0.053118,0.086168,0.086168,0.086168,0.086168,0.088435,0.06422,0.086168,0.086168,0.086168,0.071264,0.086168,0.081818,0.073394,0.079545,0.081633,0.077273,0.075515,0.075515,0.084091,0.082192,0.070776,0.070938,0.066667,0.073394,0.081818,0.071264,0.073563,0.079545,0.077098,0.0839,0.077273,0.079545,0.002268,0.0839,0.086364,0.0,0.075862,0.073227,0.068337,0.075515,0.057208,0.073227,0.086168,0.077273,0.086168,0.073394,0.077273,0.081633,0.081633,0.081633,0.0839,0.079365,0.081818,0.086168,0.0839,0.073394,0.071264,0.064815,0.081818,0.077098,0.079545,0.081633,0.081633,0.079365,0.086168,0.075342,0.081633,0.071101,0.070295,0.041475,0.068493,0.022676,0.068966,0.079909,0.070938,0.064368,0.055427,0.073563
UPI000F86EBEA,0.062069,0.018391,0.075862,0.016092,0.025346,0.066667,0.036782,0.041379,0.03908,0.036782,0.062356,0.041379,0.05977,0.055172,0.080831,0.057471,0.036782,0.025287,0.062069,0.075862,0.03632,0.05977,0.057471,0.066667,0.055172,0.055172,0.073563,0.057471,0.075862,0.057471,0.05977,0.062212,0.062069,0.055172,0.071264,0.057471,0.064368,0.057471,0.022989,0.05977,0.050575,0.02069,0.075862,0.064665,0.050575,0.05977,0.062069,0.05977,0.062069,0.064665,0.062069,0.062069,0.062069,0.062069,0.05977,0.03908,0.062069,0.062069,0.062069,0.013793,0.062069,0.05977,0.034483,0.055172,0.05977,0.05977,0.036782,0.034483,0.057471,0.050575,0.03908,0.036782,0.029885,0.032184,0.055172,0.013793,0.057471,0.03908,0.055172,0.055172,0.057471,0.057471,0.078161,0.055172,0.055172,0.075862,0.0,0.036782,0.032184,0.08046,0.041379,0.036782,0.062069,0.057471,0.062069,0.03908,0.055172,0.057471,0.05977,0.062069,0.089655,0.057471,0.062069,0.062069,0.05977,0.05977,0.018391,0.027778,0.055172,0.05977,0.057471,0.057471,0.066667,0.057471,0.062069,0.05977,0.05977,0.05977,0.052874,0.062212,0.036782,0.066667,0.011494,0.050575,0.034483,0.032184,0.069284,0.006897
UPI00119E018F,0.064073,0.025287,0.077803,0.034483,0.032258,0.066667,0.002294,0.025229,0.038902,0.034325,0.057737,0.043478,0.066362,0.050575,0.073903,0.064073,0.036613,0.036697,0.057208,0.073227,0.043584,0.064073,0.064073,0.070938,0.061927,0.061785,0.064073,0.064073,0.066362,0.064073,0.066362,0.057604,0.057208,0.061785,0.073227,0.066362,0.073227,0.064073,0.027586,0.066362,0.045767,0.027586,0.073227,0.066975,0.061927,0.070938,0.075515,0.06865,0.070938,0.066975,0.070938,0.070938,0.070938,0.070938,0.06865,0.034404,0.070938,0.070938,0.070938,0.034483,0.070938,0.064073,0.009174,0.061785,0.066362,0.066362,0.009153,0.009153,0.064073,0.052632,0.038902,0.009153,0.036782,0.036697,0.061785,0.032184,0.052874,0.036613,0.064073,0.061785,0.064073,0.064073,0.075515,0.061785,0.064073,0.073227,0.036782,0.0,0.036613,0.080092,0.04119,0.002288,0.070938,0.066362,0.070938,0.022936,0.066362,0.061785,0.06865,0.066362,0.089245,0.061785,0.06865,0.070938,0.066362,0.059633,0.025287,0.020833,0.061785,0.066362,0.061785,0.064073,0.06865,0.061785,0.070938,0.064073,0.064073,0.06422,0.05492,0.0553,0.036613,0.06865,0.029885,0.052632,0.004577,0.034483,0.062356,0.032184
UPI0011A1FDE9,0.059226,0.027586,0.075342,0.032184,0.02765,0.066667,0.034404,0.043578,0.041002,0.034169,0.064665,0.038813,0.057208,0.057471,0.083141,0.056948,0.02746,0.038991,0.050114,0.068337,0.033898,0.05467,0.056948,0.066059,0.052752,0.05467,0.068337,0.05467,0.070615,0.056948,0.059226,0.048387,0.050114,0.052392,0.075342,0.05492,0.068337,0.056948,0.034483,0.059226,0.041002,0.032184,0.068337,0.062356,0.055046,0.066059,0.063781,0.063781,0.066059,0.062356,0.066059,0.063781,0.066059,0.063781,0.063781,0.029817,0.066059,0.066059,0.063781,0.029885,0.063781,0.056948,0.03211,0.052392,0.056948,0.056948,0.036613,0.034325,0.05467,0.050228,0.034247,0.038902,0.036782,0.03211,0.052392,0.029885,0.05977,0.036446,0.052392,0.05467,0.05467,0.056948,0.070615,0.05467,0.059226,0.068337,0.032184,0.036613,0.0,0.080092,0.02746,0.036613,0.066059,0.05467,0.066059,0.041284,0.059226,0.061503,0.059226,0.066059,0.095672,0.05467,0.059226,0.066059,0.059226,0.057339,0.027586,0.025463,0.052392,0.063781,0.05467,0.056948,0.066059,0.05467,0.066059,0.057078,0.056948,0.057339,0.047836,0.057604,0.031963,0.066059,0.027586,0.050228,0.034325,0.03908,0.062356,0.029885
UPI0011A71723,0.077803,0.066667,0.064073,0.068966,0.071429,0.036782,0.077982,0.084862,0.077803,0.06865,0.048499,0.059497,0.080092,0.073563,0.055427,0.077803,0.075515,0.077982,0.075515,0.075515,0.058111,0.075515,0.077803,0.084668,0.073394,0.075515,0.089245,0.075515,0.091533,0.077803,0.080092,0.073733,0.075515,0.073227,0.064073,0.077803,0.08238,0.077803,0.073563,0.080092,0.077803,0.073563,0.080092,0.039261,0.080275,0.077803,0.080092,0.080092,0.077803,0.039261,0.077803,0.080092,0.077803,0.080092,0.075515,0.059633,0.077803,0.077803,0.080092,0.073563,0.080092,0.077803,0.075688,0.073227,0.080092,0.075515,0.08238,0.077803,0.075515,0.070938,0.066362,0.077803,0.068966,0.077982,0.075515,0.068966,0.075862,0.070938,0.073227,0.075515,0.075515,0.077803,0.077803,0.075515,0.077803,0.075515,0.08046,0.080092,0.080092,0.0,0.064073,0.080092,0.077803,0.070938,0.080092,0.082569,0.075515,0.075515,0.080092,0.08238,0.059497,0.075515,0.080092,0.08238,0.080092,0.077982,0.068966,0.069444,0.073227,0.08238,0.075515,0.077803,0.084668,0.075515,0.08238,0.077803,0.077803,0.082569,0.08238,0.076037,0.064073,0.084668,0.068966,0.070938,0.077803,0.071264,0.053118,0.078161
UPI0011A8113C,0.050343,0.032184,0.059497,0.029885,0.032258,0.052874,0.038991,0.048165,0.036613,0.022883,0.050808,0.022883,0.045767,0.048276,0.069284,0.050343,0.018307,0.041284,0.045767,0.059497,0.029056,0.048055,0.050343,0.05492,0.045872,0.048055,0.061785,0.048055,0.064073,0.050343,0.052632,0.048387,0.045767,0.045767,0.059497,0.043478,0.059497,0.050343,0.03908,0.052632,0.02746,0.036782,0.057208,0.04388,0.050459,0.057208,0.057208,0.05492,0.057208,0.04388,0.057208,0.057208,0.057208,0.057208,0.05492,0.013761,0.057208,0.057208,0.057208,0.034483,0.057208,0.048055,0.036697,0.045767,0.050343,0.050343,0.04119,0.038902,0.048055,0.050343,0.032037,0.043478,0.03908,0.03211,0.045767,0.032184,0.050575,0.025172,0.045767,0.048055,0.048055,0.050343,0.059497,0.048055,0.052632,0.057208,0.041379,0.04119,0.02746,0.064073,0.0,0.04119,0.057208,0.048055,0.057208,0.045872,0.050343,0.052632,0.052632,0.05492,0.080092,0.045767,0.052632,0.057208,0.052632,0.050459,0.032184,0.027778,0.045767,0.050343,0.045767,0.050343,0.05492,0.045767,0.057208,0.048055,0.048055,0.050459,0.050343,0.046083,0.029748,0.057208,0.029885,0.050343,0.038902,0.041379,0.048499,0.03908
